record_id,product_id,product_name,category,store_id,region,supplier_id,transaction_date,expiration_date,shelf_life_days,days_remaining_at_purchase,storage_temp,temp_deviation,base_price,cost_price,initial_quantity,spoilage_sensitivity,day_of_week,is_weekend,month,daily_demand,demand_variability,temp_abuse_events,distribution_hours,handling_score,packaging_score,spoilage_risk,was_spoiled,quality_grade,days_until_expiry,markdown_applied,discount_pct,selling_price,units_sold,units_wasted,waste_pct,revenue,waste_cost,profit,profit_margin_pct,supplier_score,is_promoted,mapped_shelf_life,life_ratio,mapped_ideal_temp,temp_diff
72076,MEA_CHI_352,Chicken,Meat,STORE_005,Southeast,SUPPLIER_20,2023-02-26,2023-03-05,10,7,-2.8,3.8,5.88,2.63,239,0.9,6,1,2,46,0.11,0,28.6,10,5,0.279,0,B,5,0,0.0,5.88,188,51,21.3,1105.44,134.13,476.87,43.1,9,0,6.5,0.7692307692307693,1.0,-3.8
72077,MEA_SAU_581,Sausages,Meat,STORE_034,Southeast,SUPPLIER_07,2024-12-03,2024-12-07,4,4,2.8,1.8,24.21,13.31,217,0.9,1,0,12,84,0.29,2,25.0,7,8,0.17,0,B,1,1,0.35,15.74,106,111,51.2,1668.44,1477.41,-1219.83,-73.1,9,0,6.5,0.15384615384615385,1.0,1.7999999999999998
72078,FRO_FRO_998,Frozen Desserts,Frozen_Meals,STORE_030,Southwest,SUPPLIER_02,2023-02-05,2023-05-01,126,85,-20.5,0.5,18.22,8.31,403,0.3,6,1,2,5,0.47,0,22.4,6,6,0.203,1,B,84,0,0.0,18.22,282,121,30.0,5138.04,1005.51,1789.11,34.8,7,0,212.3,0.3956665096561469,-20.0,-0.5
72079,PRO_LET_435,Lettuce,Produce,STORE_011,Southwest,SUPPLIER_11,2024-07-03,2024-07-21,21,18,4.6,3.4,4.51,2.81,152,0.6,2,0,7,16,0.26,2,32.8,8,9,0.166,0,A,18,0,0.0,4.51,152,0,0.0,685.52,0.0,258.4,37.7,6,0,12.0,1.5,8.0,-3.4000000000000004
72080,SEA_TIL_456,Tilapia,Seafood,STORE_011,Southwest,SUPPLIER_18,2024-11-05,2024-11-09,6,4,1.4,1.4,16.11,8.61,24,0.95,1,0,11,9,0.29,1,37.7,6,5,0.29,1,C,1,1,0.36,10.31,15,9,37.5,154.65,77.49,-51.99,-33.6,8,0,4.5,0.2222222222222222,0.0,1.4
72081,MEA_LAM_578,Lamb,Meat,STORE_020,West,SUPPLIER_03,2024-02-04,2024-02-07,4,3,1.9,0.9,6.78,2.94,108,0.9,6,1,2,66,0.49,1,48.7,4,5,0.294,1,C,0,1,0.6,2.71,75,33,30.6,203.25,97.02,-114.27,-56.2,9,0,6.5,0.0,1.0,0.8999999999999999
72082,REA_SOU_987,Soups,Ready_to_Eat,STORE_048,Southwest,SUPPLIER_04,2023-09-29,2023-10-04,5,5,2.4,1.6,14.63,8.65,466,0.9,4,0,9,138,0.12,0,36.2,4,10,0.164,0,B,3,0,0.0,14.63,315,151,32.4,4608.45,1306.15,577.55,12.5,9,0,3.0,1.0,4.0,-1.6
72083,PRO_APP_866,Apples,Produce,STORE_048,Southwest,SUPPLIER_03,2023-04-23,2023-04-29,6,6,5.6,2.4,3.9,2.73,428,0.6,6,1,4,101,0.38,2,10.7,9,9,0.116,0,A,5,0,0.0,3.9,428,0,0.0,1669.2,0.0,500.76,30.0,9,0,12.0,0.4166666666666667,8.0,-2.4000000000000004
72084,PRO_BAN_778,Bananas,Produce,STORE_035,Midwest,SUPPLIER_08,2023-07-18,2023-07-21,4,3,10.8,2.8,4.64,3.07,91,0.6,1,0,7,39,0.48,1,38.3,9,7,0.203,0,A,1,1,0.39,2.83,62,29,31.9,175.46,89.03,-103.91,-59.2,9,0,12.0,0.08333333333333333,8.0,2.8000000000000007
72086,FRO_FRO_783,Frozen Vegetables,Frozen_Meals,STORE_010,West,SUPPLIER_13,2023-04-14,2023-10-24,194,193,-21.6,1.6,4.77,3.23,352,0.3,4,0,4,2,0.32,1,15.0,6,6,0.19,0,B,192,0,0.0,4.77,352,0,0.0,1679.04,0.0,542.08,32.3,10,0,212.3,0.9043805934997644,-20.0,-1.6000000000000014
72087,BAK_BAG_682,Bagels,Bakery,STORE_036,Northeast,SUPPLIER_05,2023-10-02,2023-10-03,2,1,21.3,1.3,2.31,1.56,58,0.5,0,0,10,45,0.27,1,4.0,4,9,0.183,0,B,0,1,0.5,1.16,58,0,0.0,67.28,0.0,-23.2,-34.5,10,0,4.5,0.0,20.0,1.3000000000000007
72088,MEA_BEE_253,Beef,Meat,STORE_002,Northeast,SUPPLIER_09,2023-11-19,2023-11-29,10,10,0.2,0.8,17.72,7.41,18,0.9,6,1,11,4,0.36,0,55.5,6,6,0.223,0,B,10,0,0.0,17.72,18,0,0.0,318.96,0.0,185.58,58.2,8,0,6.5,1.5384615384615385,1.0,-0.8
72089,SEA_TUN_215,Tuna,Seafood,STORE_023,Southwest,SUPPLIER_08,2023-11-22,2023-11-27,5,5,1.1,1.1,28.73,17.8,129,0.95,2,0,11,34,0.43,1,66.3,7,5,0.247,0,B,4,0,0.0,28.73,129,0,0.0,3706.17,0.0,1409.97,38.0,9,0,4.5,0.8888888888888888,0.0,1.1
72090,SEA_SAL_737,Salmon,Seafood,STORE_029,Southeast,SUPPLIER_10,2024-04-05,2024-04-06,2,1,0.6,0.6,25.3,13.54,196,0.95,4,0,4,183,0.37,1,9.7,9,7,0.209,0,A,1,0,0.0,25.3,142,54,27.6,3592.6,731.16,938.76,26.1,8,1,4.5,0.2222222222222222,0.0,0.6
72092,DAI_COT_545,Cottage Cheese,Dairy,STORE_029,Southeast,SUPPLIER_07,2024-01-12,2024-01-20,8,8,4.2,0.2,9.67,4.6,234,0.7,4,0,1,50,0.29,0,14.3,4,5,0.223,1,C,6,1,0.23,7.45,163,71,30.3,1214.35,326.6,137.95,11.4,9,0,17.5,0.34285714285714286,4.0,0.20000000000000018
72094,BEV_SMO_709,Smoothies,Beverages,STORE_036,Northeast,SUPPLIER_16,2023-03-21,2023-04-01,14,11,3.5,1.5,2.1,1.09,433,0.4,1,0,3,32,0.17,1,64.6,6,9,0.18,0,B,8,0,0.0,2.1,319,114,26.3,669.9,124.26,197.93,29.5,10,0,18.5,0.43243243243243246,5.0,-1.5
72096,MEA_GRO_611,Ground Beef,Meat,STORE_045,Southwest,SUPPLIER_09,2024-08-23,2024-08-28,5,5,0.6,0.4,20.63,10.86,391,0.9,4,0,8,96,0.24,0,20.3,7,5,0.201,0,B,3,0,0.0,20.63,208,183,46.8,4291.04,1987.38,44.78,1.0,8,0,6.5,0.46153846153846156,1.0,-0.4
72098,BAK_CAK_951,Cakes,Bakery,STORE_049,Northeast,SUPPLIER_20,2024-02-16,2024-02-18,3,2,21.3,1.3,4.83,3.13,203,0.5,4,0,2,96,0.1,0,10.3,9,6,0.185,0,B,2,0,0.0,4.83,140,63,31.0,676.2,197.19,40.81,6.0,9,0,4.5,0.4444444444444444,20.0,1.3000000000000007
72099,PHA_ANT_865,Antibiotics,Pharmaceuticals,STORE_048,Southwest,SUPPLIER_17,2023-02-27,2024-05-16,562,444,4.7,0.3,70.11,40.99,164,0.85,0,0,2,1,0.37,0,5.4,10,5,0.186,0,B,443,0,0.0,70.11,164,0,0.0,11498.04,0.0,4775.68,41.5,9,0,381.6,1.160901467505241,5.0,-0.2999999999999998
72100,SEA_TIL_165,Tilapia,Seafood,STORE_017,West,SUPPLIER_12,2023-05-14,2023-05-17,4,3,0.2,0.2,35.77,18.45,488,0.95,6,1,5,237,0.49,0,62.5,7,5,0.263,0,B,3,0,0.0,35.77,488,0,0.0,17455.76,0.0,8452.16,48.4,6,0,4.5,0.6666666666666666,0.0,0.2
72101,DAI_CHE_538,Cheese,Dairy,STORE_018,West,SUPPLIER_18,2024-09-20,2024-10-10,28,20,4.7,0.7,10.36,5.28,195,0.7,4,0,9,9,0.19,2,14.3,5,8,0.19,0,B,20,0,0.0,10.36,173,22,11.3,1792.28,116.16,762.68,42.6,8,1,17.5,1.1428571428571428,4.0,0.7000000000000002
72104,DEL_HUM_451,Hummus,Deli,STORE_006,Southeast,SUPPLIER_14,2024-05-04,2024-05-14,10,10,8.4,4.4,17.87,9.5,304,0.75,5,1,5,64,0.33,1,55.2,8,7,0.234,0,B,10,0,0.0,17.87,304,0,0.0,5432.48,0.0,2544.48,46.8,6,1,8.5,1.1764705882352942,4.0,4.4
72105,DAI_BUT_418,Butter,Dairy,STORE_028,Northeast,SUPPLIER_10,2024-10-05,2024-10-19,20,14,3.8,0.2,5.79,2.56,403,0.7,5,1,10,27,0.19,0,33.6,4,10,0.168,0,B,13,0,0.0,5.79,280,123,30.5,1621.2,314.88,589.52,36.4,8,1,17.5,0.7428571428571429,4.0,-0.20000000000000018
72106,PRO_BER_791,Berries,Produce,STORE_024,Southeast,SUPPLIER_05,2023-11-17,2023-12-03,20,16,7.6,0.4,7.08,2.9,394,0.6,4,0,11,29,0.41,0,56.3,7,9,0.162,0,A,14,0,0.0,7.08,394,0,0.0,2789.52,0.0,1646.92,59.0,10,0,12.0,1.1666666666666667,8.0,-0.40000000000000036
72108,DEL_HUM_727,Hummus,Deli,STORE_012,Northeast,SUPPLIER_09,2024-07-10,2024-07-22,14,12,7.8,3.8,12.66,8.12,31,0.75,2,0,7,1,0.24,1,59.2,5,10,0.214,0,B,10,0,0.0,12.66,9,22,71.0,113.94,178.64,-137.78,-120.9,8,0,8.5,1.1764705882352942,4.0,3.8
72110,FRO_FRO_749,Frozen Desserts,Frozen_Meals,STORE_039,Northeast,SUPPLIER_12,2023-12-04,2024-04-21,149,139,-20.8,0.8,10.16,6.74,21,0.3,0,0,12,0,0.33,0,20.9,10,10,0.072,0,A,138,0,0.0,10.16,0,21,100.0,0.0,141.54,-141.54,0.0,6,0,212.3,0.6500235515779557,-20.0,-0.8000000000000007
72111,PHA_INS_567,Insulin,Pharmaceuticals,STORE_039,Northeast,SUPPLIER_19,2024-06-27,2024-07-27,33,30,5.7,0.7,213.73,120.09,47,0.85,3,0,6,1,0.45,0,66.1,8,10,0.139,0,A,28,0,0.0,213.73,33,14,29.8,7053.09,1681.26,1408.86,20.0,10,0,381.6,0.07337526205450734,5.0,0.7000000000000002
72112,DEL_HUM_490,Hummus,Deli,STORE_040,Midwest,SUPPLIER_13,2024-02-05,2024-02-12,8,7,5.2,1.2,13.94,7.34,112,0.75,0,0,2,26,0.49,0,42.2,5,9,0.181,0,B,4,0,0.0,13.94,74,38,33.9,1031.56,278.92,209.48,20.3,10,1,8.5,0.47058823529411764,4.0,1.2000000000000002
72113,PRO_TOM_171,Tomatoes,Produce,STORE_013,Northeast,SUPPLIER_13,2024-02-18,2024-03-01,18,12,12.5,4.5,2.89,1.76,200,0.6,6,1,2,20,0.13,1,4.6,4,5,0.297,1,C,9,1,0.21,2.28,140,60,30.0,319.2,105.6,-32.8,-10.3,10,0,12.0,0.75,8.0,4.5
72114,PHA_BIO_597,Biologics,Pharmaceuticals,STORE_016,Southeast,SUPPLIER_02,2023-08-11,2024-03-31,337,233,5.8,0.8,306.59,186.35,232,0.85,4,0,8,1,0.15,0,6.0,5,6,0.237,1,C,232,1,0.19,248.34,162,70,30.2,40231.08,13044.5,-3002.12,-7.5,7,0,381.6,0.6079664570230607,5.0,0.7999999999999998
72115,PRO_BER_289,Berries,Produce,STORE_046,West,SUPPLIER_12,2024-12-28,2025-01-02,7,5,8.9,0.9,1.5,0.69,391,0.6,5,1,12,95,0.3,0,16.9,10,7,0.158,0,A,3,0,0.0,1.5,334,57,14.6,501.0,39.33,231.21,46.1,6,0,12.0,0.25,8.0,0.9000000000000004
72117,BAK_CRO_418,Croissants,Bakery,STORE_010,West,SUPPLIER_16,2024-09-27,2024-09-30,3,3,17.5,2.5,5.56,3.51,489,0.5,4,0,9,256,0.3,1,5.0,9,5,0.188,0,B,2,0,0.0,5.56,398,91,18.6,2212.88,319.41,496.49,22.4,10,0,4.5,0.4444444444444444,20.0,-2.5
72118,BAK_CRO_528,Croissants,Bakery,STORE_045,Southwest,SUPPLIER_10,2024-02-20,2024-02-25,5,5,22.7,2.7,12.07,6.76,323,0.5,1,0,2,101,0.28,0,60.0,6,7,0.219,0,B,2,1,0.28,8.69,317,6,1.9,2754.73,40.56,571.25,20.7,8,1,4.5,0.4444444444444444,20.0,2.6999999999999993
72120,DEL_HUM_579,Hummus,Deli,STORE_014,Northeast,SUPPLIER_01,2024-12-27,2025-01-03,7,7,4.9,0.9,15.14,7.51,323,0.75,4,0,12,73,0.38,0,41.8,5,10,0.143,1,B,4,0,0.0,15.14,226,97,30.0,3421.64,728.47,995.91,29.1,7,0,8.5,0.47058823529411764,4.0,0.9000000000000004
72121,REA_WRA_996,Wraps,Ready_to_Eat,STORE_045,Southwest,SUPPLIER_16,2023-12-02,2023-12-04,2,2,6.1,2.1,6.76,3.94,424,0.9,5,1,12,421,0.24,1,36.7,9,5,0.223,0,B,0,1,0.43,3.85,424,0,0.0,1632.4,0.0,-38.16,-2.3,10,0,3.0,0.0,4.0,2.0999999999999996
72122,DAI_CHE_210,Cheese,Dairy,STORE_020,West,SUPPLIER_20,2024-08-14,2024-09-09,27,26,5.7,1.7,10.91,6.66,322,0.7,2,0,8,19,0.2,0,33.3,9,10,0.111,0,A,26,0,0.0,10.91,322,0,0.0,3513.02,0.0,1368.5,39.0,9,0,17.5,1.4857142857142858,4.0,1.7000000000000002
72123,BEV_SMO_765,Smoothies,Beverages,STORE_013,Northeast,SUPPLIER_15,2023-08-19,2023-09-01,17,13,6.4,1.4,6.53,4.06,51,0.4,5,1,8,12,0.44,1,25.6,6,7,0.193,0,B,12,0,0.0,6.53,51,0,0.0,333.03,0.0,125.97,37.8,6,0,18.5,0.6486486486486487,5.0,1.4000000000000004
72125,BEV_KOM_824,Kombucha,Beverages,STORE_017,West,SUPPLIER_03,2024-11-23,2024-12-09,22,16,5.3,0.3,5.51,2.68,174,0.4,5,1,11,7,0.24,0,41.0,5,7,0.207,0,B,14,0,0.0,5.51,107,67,38.5,589.57,179.56,123.25,20.9,9,0,18.5,0.7567567567567568,5.0,0.2999999999999998
72126,BAK_CRO_580,Croissants,Bakery,STORE_005,Southeast,SUPPLIER_17,2023-09-18,2023-09-23,7,5,20.4,0.4,10.67,4.93,290,0.5,0,0,9,75,0.43,0,21.9,8,8,0.151,0,A,5,0,0.0,10.67,290,0,0.0,3094.3,0.0,1664.6,53.8,9,0,4.5,1.1111111111111112,20.0,0.3999999999999986
72127,MEA_SAU_788,Sausages,Meat,STORE_019,Northeast,SUPPLIER_09,2024-05-25,2024-06-01,10,7,2.8,1.8,12.27,5.66,397,0.9,5,1,5,88,0.2,1,38.2,8,9,0.189,0,A,5,0,0.0,12.27,397,0,0.0,4871.19,0.0,2624.17,53.9,8,0,6.5,0.7692307692307693,1.0,1.7999999999999998
72129,PRO_GRA_502,Grapes,Produce,STORE_030,Southwest,SUPPLIER_13,2023-09-13,2023-09-19,6,6,5.9,2.1,5.79,2.91,137,0.6,2,0,9,40,0.32,1,9.6,10,10,0.082,0,A,3,0,0.0,5.79,137,0,0.0,793.23,0.0,394.56,49.7,10,0,12.0,0.25,8.0,-2.0999999999999996
72130,DEL_SAL_231,Salami,Deli,STORE_021,Southeast,SUPPLIER_17,2024-09-19,2024-09-28,11,9,4.2,0.2,10.38,6.83,239,0.75,3,0,9,25,0.33,1,18.4,5,8,0.176,0,B,7,0,0.0,10.38,174,65,27.2,1806.12,443.95,173.75,9.6,9,0,8.5,0.8235294117647058,4.0,0.20000000000000018
72131,PHA_ANT_884,Antibiotics,Pharmaceuticals,STORE_045,Southwest,SUPPLIER_07,2024-12-19,2025-08-20,362,244,5.3,0.3,263.94,182.19,194,0.85,3,0,12,1,0.39,0,55.6,9,6,0.225,0,B,242,0,0.0,263.94,194,0,0.0,51204.36,0.0,15859.5,31.0,9,0,381.6,0.6341719077568134,5.0,0.2999999999999998
72134,PHA_PRO_658,Probiotics,Pharmaceuticals,STORE_001,Northeast,SUPPLIER_16,2023-07-14,2024-05-02,355,293,3.4,1.6,40.58,16.54,34,0.85,4,0,7,0,0.49,0,24.5,4,10,0.176,0,B,293,0,0.0,40.58,0,34,100.0,0.0,562.36,-562.36,0.0,10,0,381.6,0.7678197064989517,5.0,-1.6
72135,DAI_SOU_908,Sour Cream,Dairy,STORE_008,West,SUPPLIER_11,2024-01-15,2024-02-08,24,24,5.2,1.2,9.28,6.28,480,0.7,0,0,1,37,0.36,0,5.6,5,8,0.161,0,B,23,0,0.0,9.28,480,0,0.0,4454.4,0.0,1440.0,32.3,6,0,17.5,1.3142857142857143,4.0,1.2000000000000002
72136,MEA_SAU_138,Sausages,Meat,STORE_009,Northeast,SUPPLIER_05,2023-10-27,2023-11-02,8,6,3.7,2.7,23.65,12.43,174,0.9,4,0,10,27,0.2,1,29.5,8,6,0.253,0,B,5,0,0.0,23.65,121,53,30.5,2861.65,658.79,698.83,24.4,10,1,6.5,0.7692307692307693,1.0,2.7
72137,REA_SUS_954,Sushi,Ready_to_Eat,STORE_006,Southeast,SUPPLIER_03,2024-09-04,2024-09-09,5,5,4.7,0.7,12.79,8.35,456,0.9,2,0,9,142,0.29,1,4.9,6,7,0.166,0,B,4,0,0.0,12.79,447,9,2.0,5717.13,75.15,1909.53,33.4,9,0,3.0,1.3333333333333333,4.0,0.7000000000000002
72138,MEA_POR_580,Pork,Meat,STORE_050,West,SUPPLIER_07,2024-05-13,2024-05-16,4,3,-1.9,2.9,8.41,5.46,40,0.9,0,0,5,18,0.34,0,61.4,7,10,0.209,0,A,2,0,0.0,8.41,33,7,17.5,277.53,38.22,59.13,21.3,9,0,6.5,0.3076923076923077,1.0,-2.9
72139,BEV_SMO_292,Smoothies,Beverages,STORE_015,Southeast,SUPPLIER_20,2024-09-07,2024-09-24,24,17,5.6,0.6,9.56,3.85,33,0.4,5,1,9,1,0.12,1,62.5,7,7,0.206,1,B,17,0,0.0,9.56,21,12,36.4,200.76,46.2,73.71,36.7,9,0,18.5,0.918918918918919,5.0,0.5999999999999996
72140,MEA_POR_238,Pork,Meat,STORE_026,West,SUPPLIER_05,2024-05-09,2024-05-14,5,5,-2.9,3.9,10.39,6.54,147,0.9,3,0,5,45,0.27,2,54.7,4,6,0.298,1,C,5,1,0.23,8.0,102,45,30.6,816.0,294.3,-145.38,-17.8,10,0,6.5,0.7692307692307693,1.0,-3.9
72141,BEV_COL_784,Cold Brew Coffee,Beverages,STORE_037,Northeast,SUPPLIER_06,2023-01-21,2023-02-06,19,16,4.9,0.1,2.91,1.69,259,0.4,5,1,1,17,0.29,0,43.0,8,5,0.21,0,B,16,0,0.0,2.91,219,40,15.4,637.29,67.6,199.58,31.3,8,0,18.5,0.8648648648648649,5.0,-0.09999999999999964
72142,REA_FRE_149,Fresh Pasta,Ready_to_Eat,STORE_012,Northeast,SUPPLIER_08,2024-11-04,2024-11-07,3,3,-0.0,4.0,10.15,6.66,469,0.9,0,0,11,220,0.34,2,11.2,9,10,0.14,0,A,3,0,0.0,10.15,469,0,0.0,4760.35,0.0,1636.81,34.4,9,0,3.0,1.0,4.0,-4.0
72143,MEA_GRO_362,Ground Beef,Meat,STORE_023,Southwest,SUPPLIER_18,2024-06-13,2024-06-20,7,7,0.1,0.9,11.0,5.23,81,0.9,3,0,6,19,0.18,4,33.2,7,6,0.199,0,B,4,0,0.0,11.0,62,19,23.5,682.0,99.37,258.37,37.9,8,1,6.5,0.6153846153846154,1.0,-0.9
72144,DEL_HAM_648,Ham,Deli,STORE_041,Midwest,SUPPLIER_07,2023-05-02,2023-05-14,14,12,5.0,1.0,11.06,4.61,264,0.75,1,0,5,22,0.23,1,31.9,8,9,0.143,0,A,12,0,0.0,11.06,264,0,0.0,2919.84,0.0,1702.8,58.3,9,0,8.5,1.411764705882353,4.0,1.0
72145,DAI_CHE_295,Cheese,Dairy,STORE_019,Northeast,SUPPLIER_02,2024-03-30,2024-04-16,21,17,3.4,0.6,8.32,5.29,259,0.7,5,1,3,27,0.42,0,9.3,9,8,0.135,0,A,17,0,0.0,8.32,259,0,0.0,2154.88,0.0,784.77,36.4,7,0,17.5,0.9714285714285714,4.0,-0.6000000000000001
72146,BEV_COL_455,Cold Brew Coffee,Beverages,STORE_023,Southwest,SUPPLIER_19,2023-08-20,2023-09-10,23,21,7.3,2.3,4.35,3.01,335,0.4,6,1,8,21,0.19,3,4.1,10,6,0.156,0,A,21,0,0.0,4.35,335,0,0.0,1457.25,0.0,448.9,30.8,10,1,18.5,1.135135135135135,5.0,2.3
72147,DAI_SOU_325,Sour Cream,Dairy,STORE_008,West,SUPPLIER_09,2024-06-29,2024-07-14,16,15,4.4,0.4,11.95,7.18,51,0.7,5,1,6,9,0.28,1,53.1,10,6,0.179,0,A,15,0,0.0,11.95,51,0,0.0,609.45,0.0,243.27,39.9,8,0,17.5,0.8571428571428571,4.0,0.40000000000000036
72148,PRO_AVO_662,Avocados,Produce,STORE_049,Northeast,SUPPLIER_08,2024-01-16,2024-01-29,19,13,5.8,2.2,6.52,3.36,352,0.6,1,0,1,20,0.44,0,69.3,6,8,0.233,0,B,12,0,0.0,6.52,203,149,42.3,1323.56,500.64,140.84,10.6,9,0,12.0,1.0,8.0,-2.2
72149,DEL_HUM_958,Hummus,Deli,STORE_025,Southwest,SUPPLIER_06,2024-09-01,2024-09-10,11,9,5.8,1.8,15.41,10.13,215,0.75,6,1,9,36,0.28,0,35.5,9,6,0.212,0,B,9,0,0.0,15.41,215,0,0.0,3313.15,0.0,1135.2,34.3,8,0,8.5,1.0588235294117647,4.0,1.7999999999999998
72150,REA_SAN_428,Sandwiches,Ready_to_Eat,STORE_007,Northeast,SUPPLIER_08,2024-04-16,2024-04-21,5,5,5.4,1.4,10.51,5.39,497,0.9,1,0,4,159,0.19,0,30.0,8,7,0.176,0,B,2,1,0.2,8.41,346,151,30.4,2909.86,813.89,231.03,7.9,9,0,3.0,0.6666666666666666,4.0,1.4000000000000004
72151,DAI_CRE_822,Cream,Dairy,STORE_029,Southeast,SUPPLIER_19,2023-01-28,2023-02-13,17,16,6.5,2.5,9.82,4.15,225,0.7,5,1,1,13,0.3,1,30.6,8,7,0.192,1,B,16,0,0.0,9.82,157,68,30.2,1541.74,282.2,607.99,39.4,10,0,17.5,0.9142857142857143,4.0,2.5
72152,DEL_HAM_322,Ham,Deli,STORE_011,Southwest,SUPPLIER_11,2023-12-03,2023-12-08,6,5,5.4,1.4,16.66,9.68,92,0.75,6,1,12,24,0.37,0,40.2,4,6,0.258,1,C,5,1,0.22,12.99,64,28,30.4,831.36,271.04,-59.2,-7.1,6,0,8.5,0.5882352941176471,4.0,1.4000000000000004
72153,FRO_ICE_594,Ice Cream,Frozen_Meals,STORE_020,West,SUPPLIER_16,2023-12-07,2024-07-15,327,221,-19.1,0.9,5.95,3.06,140,0.3,3,0,12,1,0.12,0,31.8,9,6,0.182,0,B,220,0,0.0,5.95,140,0,0.0,833.0,0.0,404.6,48.6,10,0,212.3,1.0362694300518134,-20.0,0.8999999999999986
72154,BEV_COL_260,Cold Brew Coffee,Beverages,STORE_034,Southeast,SUPPLIER_08,2024-01-26,2024-02-15,28,20,3.0,2.0,5.28,3.0,128,0.4,4,0,1,4,0.48,1,24.6,7,5,0.23,0,B,18,0,0.0,5.28,77,51,39.8,406.56,153.0,22.56,5.5,9,0,18.5,0.972972972972973,5.0,-2.0
72155,BAK_BAG_614,Bagels,Bakery,STORE_003,Midwest,SUPPLIER_04,2023-07-22,2023-07-27,7,5,21.6,1.6,13.48,7.18,228,0.5,5,1,7,50,0.13,2,40.4,9,6,0.205,0,B,2,1,0.24,10.24,116,112,49.1,1187.84,804.16,-449.2,-37.8,9,0,4.5,0.4444444444444444,20.0,1.6000000000000014
72157,PHA_BIO_792,Biologics,Pharmaceuticals,STORE_028,Northeast,SUPPLIER_17,2024-02-16,2025-08-14,593,545,6.6,1.6,217.87,122.97,288,0.85,4,0,2,1,0.12,2,29.4,10,8,0.148,0,A,543,0,0.0,217.87,288,0,0.0,62746.56,0.0,27331.2,43.6,9,1,381.6,1.4229559748427671,5.0,1.5999999999999996
72159,BEV_COL_290,Cold Brew Coffee,Beverages,STORE_049,Northeast,SUPPLIER_06,2024-10-09,2024-11-01,26,23,7.4,2.4,2.7,1.69,134,0.4,2,0,10,10,0.44,0,59.9,9,7,0.188,0,A,23,0,0.0,2.7,134,0,0.0,361.8,0.0,135.34,37.4,8,1,18.5,1.2432432432432432,5.0,2.4000000000000004
72160,DEL_TUR_729,Turkey Slices,Deli,STORE_037,Northeast,SUPPLIER_07,2023-07-05,2023-07-10,7,5,4.6,0.6,7.68,5.09,328,0.75,2,0,7,66,0.25,0,23.8,6,8,0.188,0,B,4,0,0.0,7.68,267,61,18.6,2050.56,310.49,381.04,18.6,9,0,8.5,0.47058823529411764,4.0,0.5999999999999996
72161,DEL_PRE_157,Prepared Salads,Deli,STORE_044,Northeast,SUPPLIER_08,2023-05-06,2023-05-09,3,3,4.1,0.1,8.63,4.38,110,0.75,5,1,5,79,0.43,0,40.6,9,8,0.13,0,A,2,0,0.0,8.63,110,0,0.0,949.3,0.0,467.5,49.2,9,0,8.5,0.23529411764705882,4.0,0.09999999999999964
72162,REA_SOU_466,Soups,Ready_to_Eat,STORE_034,Southeast,SUPPLIER_18,2023-12-26,2023-12-29,4,3,3.2,0.8,10.83,7.09,375,0.9,1,0,12,137,0.23,0,13.4,7,5,0.237,0,B,0,1,0.62,4.12,375,0,0.0,1545.0,0.0,-1113.75,-72.1,8,0,3.0,0.0,4.0,-0.7999999999999998
72163,BAK_BAG_795,Bagels,Bakery,STORE_008,West,SUPPLIER_17,2023-04-10,2023-04-14,6,4,15.4,4.6,14.21,7.87,388,0.5,0,0,4,93,0.11,2,58.1,5,8,0.251,0,B,3,0,0.0,14.21,282,106,27.3,4007.22,834.22,953.66,23.8,9,0,4.5,0.6666666666666666,20.0,-4.6
72166,DAI_CRE_580,Cream,Dairy,STORE_049,Northeast,SUPPLIER_19,2023-07-14,2023-07-18,6,4,4.6,0.6,8.37,5.47,447,0.7,4,0,7,111,0.34,0,57.7,8,10,0.153,0,A,4,0,0.0,8.37,446,1,0.2,3733.02,5.47,1287.93,34.5,10,0,17.5,0.22857142857142856,4.0,0.5999999999999996
72167,SEA_SAL_459,Salmon,Seafood,STORE_024,Southeast,SUPPLIER_05,2023-01-30,2023-02-01,2,2,-1.0,1.0,37.37,21.91,93,0.95,0,0,1,66,0.14,0,59.8,6,5,0.251,1,C,2,1,0.2,29.9,65,28,30.1,1943.5,613.48,-94.13,-4.8,10,0,4.5,0.4444444444444444,0.0,-1.0
72168,PRO_BAN_581,Bananas,Produce,STORE_024,Southeast,SUPPLIER_06,2023-12-11,2023-12-21,12,10,8.4,0.4,1.53,0.65,200,0.6,0,0,12,17,0.26,0,14.5,9,10,0.09,0,A,9,0,0.0,1.53,109,91,45.5,166.77,59.15,36.77,22.0,8,0,12.0,0.75,8.0,0.40000000000000036
72171,DAI_CHE_362,Cheese,Dairy,STORE_045,Southwest,SUPPLIER_13,2024-03-28,2024-04-10,16,13,1.8,2.2,5.08,3.21,284,0.7,3,0,3,29,0.41,2,49.2,8,6,0.235,1,B,12,0,0.0,5.08,198,86,30.3,1005.84,276.06,94.2,9.4,10,0,17.5,0.6857142857142857,4.0,-2.2
72172,MEA_SAU_798,Sausages,Meat,STORE_041,Midwest,SUPPLIER_08,2024-12-28,2024-12-30,3,2,-0.7,1.7,15.94,7.34,110,0.9,5,1,12,65,0.21,0,24.2,8,6,0.242,1,B,1,1,0.12,14.03,77,33,30.0,1080.31,242.22,272.91,25.3,9,0,6.5,0.15384615384615385,1.0,-1.7
